,method,fold,selected,metric,value
516,support_relevance_centrality,1,4,A,0.71
517,support_relevance_centrality,1,4,MCC,0.5651936493112975
518,support_relevance_centrality,1,5,A,0.718
519,support_relevance_centrality,1,5,MCC,0.5777906320205527
520,support_relevance_centrality,1,6,A,0.724
521,support_relevance_centrality,1,6,MCC,0.5863786251176192
522,support_relevance_centrality,1,7,A,0.736
523,support_relevance_centrality,1,7,MCC,0.6044490805487213
524,support_relevance_centrality,1,8,A,0.748
525,support_relevance_centrality,1,8,MCC,0.6221441712714629
526,support_relevance_centrality,1,9,A,0.74
527,support_relevance_centrality,1,9,MCC,0.6101925914839537
528,support_relevance_centrality,1,10,A,0.764
529,support_relevance_centrality,1,10,MCC,0.6464245769362221
530,support_relevance_centrality,1,11,A,0.758
531,support_relevance_centrality,1,11,MCC,0.6378773203562431
532,support_relevance_centrality,1,12,A,0.766
533,support_relevance_centrality,1,12,MCC,0.650752100288167
534,support_relevance_centrality,1,13,A,0.768
535,support_relevance_centrality,1,13,MCC,0.6530282625923677
536,support_relevance_centrality,1,14,A,0.776
537,support_relevance_centrality,1,14,MCC,0.6651829085277778
538,support_relevance_centrality,1,15,A,0.784
539,support_relevance_centrality,1,15,MCC,0.6774890276837081
540,support_relevance_centrality,1,16,A,0.782
541,support_relevance_centrality,1,16,MCC,0.6742721868886522
542,support_relevance_centrality,1,17,A,0.778
543,support_relevance_centrality,1,17,MCC,0.6681263500186888
544,support_relevance_centrality,1,18,A,0.788
545,support_relevance_centrality,1,18,MCC,0.6833666992580499
546,support_relevance_centrality,1,19,A,0.782
547,support_relevance_centrality,1,19,MCC,0.6748400736972395
548,confidence_relevance_centrality,1,2,A,0.686
549,confidence_relevance_centrality,1,2,MCC,0.5290506854064034
550,confidence_relevance_centrality,1,3,A,0.692
551,confidence_relevance_centrality,1,3,MCC,0.5379348055624661
552,confidence_relevance_centrality,1,4,A,0.706
553,confidence_relevance_centrality,1,4,MCC,0.5592529720101678
554,confidence_relevance_centrality,1,5,A,0.718
555,confidence_relevance_centrality,1,5,MCC,0.5776001886936195
556,confidence_relevance_centrality,1,6,A,0.73
557,confidence_relevance_centrality,1,6,MCC,0.5954617653973384
558,confidence_relevance_centrality,1,7,A,0.734
559,confidence_relevance_centrality,1,7,MCC,0.6015060048405005
560,confidence_relevance_centrality,1,8,A,0.75
561,confidence_relevance_centrality,1,8,MCC,0.6250976589706684
562,confidence_relevance_centrality,1,9,A,0.738
